Mean_Probability,Uncertainty_Std
0.5860901266666666,0.0811557696646251
0.6749610733333333,0.048099489839572025
0.28101314,0.04171429663504107
0.48947143333333337,0.04897774038894631
0.47237089333333326,0.0386813569097305
0.3639045666666667,0.05590736057796644
0.6063070233333333,0.062103560675892726
0.7294073833333333,0.05634967329595223
0.2816651333333333,0.052993034250697096
0.5927811,0.05835432804533352
0.8842615533333333,0.03424817028224559
0.8548817233333333,0.04614338619808648
0.7970066333333333,0.0463265410040028
0.6691988666666667,0.07983052262037511
0.6662189133333333,0.06981439553547934
0.36595871333333335,0.048088782596530294
0.6560072166666666,0.0684735109039052
0.34692697,0.044086538820334566
0.4128298833333333,0.05191753124663918
0.2716415966666667,0.04849619726684925
0.22909118333333334,0.024397220269864538
0.5286442133333333,0.06774613621271561
0.6404253566666666,0.07193667552518966
0.45127540666666666,0.024363173623540006
0.6029832366666666,0.06905374801840004
0.6184532833333334,0.09879513689285126
0.63292262,0.05461796716986818
0.3934991266666666,0.056995998431586606
0.5027710666666666,0.0676288179382184
0.45489332666666665,0.049979985318851616
0.45916413999999994,0.03424138896564895
0.4758034633333333,0.03591152891077397
0.4788199933333333,0.03804663621248827
0.7469879633333333,0.05008691984841976
0.5925489999999999,0.06107250839458509
0.5271361666666666,0.05645303013070382
0.66281757,0.06753991562427705
0.48525921333333333,0.06314063403619222
0.580241,0.08453012879321231
0.6611256133333333,0.04853870054938661
0.7284325733333333,0.043188804640088806
0.4063080866666667,0.05396906761016434
0.5212266333333333,0.04229258105281455
0.6984030533333333,0.06518515521517934
0.73962527,0.053541945188838605
0.44198168000000004,0.04696221322221517
0.7762867166666667,0.051247073780141074
0.25065096333333337,0.031114480329450397
0.28605248,0.04066178458893396
0.45087436,0.0548072769139689
0.7697807299999999,0.04867875608596902
0.7533350466666667,0.052494091916700715
0.4422143233333333,0.05320984462361347
0.7693596500000001,0.04906684523835826
0.31187176333333333,0.05247496830763936
0.32416920666666665,0.048820071781704256
0.50810732,0.0334098360562904
0.7882239133333333,0.033833558842728234
0.4871439033333333,0.0605741455042619
0.6754347433333333,0.05982591302804964
0.22733282,0.03344747748394888
0.22542974666666668,0.03219201814075173
0.7473613333333334,0.04165675708304181
0.73739805,0.061427192266386925
0.7371390999999999,0.06160479053747901
0.39915673,0.060505768970988215
0.41779918,0.05264589879585557
0.39825834,0.037016325491016355
0.5524869933333334,0.06594626617225137
0.6868493133333334,0.05822154001062511
0.6777813333333332,0.06290296216174739
0.41965785666666666,0.06306760328099592
0.5343327266666666,0.05175006354078505
0.8982799166666666,0.014966093039062996
0.8709158666666666,0.046030955364430796
0.5233562833333333,0.05843761489086879
0.6613367166666667,0.059569581565456914
0.4730858933333333,0.07973574074711469
0.5856176099999999,0.05763707849088293
0.41838684666666665,0.04991178161982554
0.5805423166666667,0.06618743173670177
0.36488907666666665,0.038268765659395874
0.5130079200000001,0.08404832406781587
0.4764988966666667,0.050044427396605855
0.58125602,0.05901152000259611
0.6805896566666666,0.06708718664835397
0.42719743666666665,0.031352279846227384
0.4028803966666667,0.04326810553210939
0.7787717833333333,0.047986182632648415
0.5272763566666666,0.11281782065118681
0.59457995,0.0895061297906555
0.6575514800000001,0.07570051522682965
0.5101270466666666,0.03295547749789335
0.6152025433333334,0.06501837944760148
0.27277699333333333,0.03749498036879456
0.6806561166666668,0.060048873372922036
0.6806561166666668,0.060048860177863136
0.6806561166666668,0.060048860177863136
0.3190877033333333,0.06497350820488727
0.3985950833333333,0.05825269130204619
0.4493237833333333,0.05054440953227325
0.6375550666666666,0.05706005589069197
0.57042739,0.0586093416043967
0.49096775,0.050357354614710144
0.7179323033333334,0.05755864364090501
0.6804032000000001,0.07756501236115847
0.6005839833333333,0.10609350429278958
0.35882131666666667,0.05008787942780058
0.38681726666666666,0.0387493997634306
0.8245789333333334,0.01206252046605059
0.36808330666666667,0.0572930143469989
0.7288686200000001,0.050277996538241936
0.4851244833333334,0.0793352071162744
0.5062671833333333,0.11090086578715497
0.68303065,0.08147588725341791
0.5873175933333333,0.11499359405701441
0.67995482,0.0809766046107689
0.68303065,0.08147588725341791
0.49359585999999994,0.09895777666156004
0.49996755666666665,0.10511144452003766
0.4988821266666667,0.06983722711820982
0.74903558,0.0401488629035925
0.6603013133333334,0.07109510361993777
0.25353487999999996,0.040041920756033494
0.5296625466666667,0.03922722131797877
0.7664724166666667,0.036928626616270055
0.45372400666666673,0.0633839888399004
0.6377372933333333,0.07427154097203778
0.33107248000000006,0.05974251668236952
0.3526721466666667,0.05848823761673471
0.3597406733333333,0.060794470127081626
0.4099193833333333,0.05610311348550294
0.3759349733333333,0.051482929422842896
0.7970945766666665,0.03583829677561546
0.3203220233333333,0.039542417842037554
0.7550277333333333,0.07549420045700349
0.6554444333333334,0.06525384622152795
0.6433205033333333,0.07832350178417305
0.43656580666666667,0.04985911027639804
0.4732888,0.024705590249577115
0.33992248999999997,0.0617596996746978
0.71930649,0.054921354120586525
0.6352339833333333,0.0688809140368401
0.77603677,0.037373383411038213
0.5280193066666666,0.07241285658744186
0.5118059366666666,0.03898071566452684
0.5624691833333333,0.06190331024743685
0.5762084199999999,0.05570282723585461
0.7829282599999999,0.04544913337848662
0.7728222666666666,0.04279115966110238
0.7619524666666667,0.04149822554570525
0.6481180666666666,0.05611160955835158
0.7457044366666666,0.05162516443439857
0.49835241999999996,0.07749365697523548
0.75059617,0.0395162649091139
0.370308,0.07009829350926075
0.82824958,0.03008783209218417
0.5543401233333333,0.06206432160993751
0.51006099,0.04937456606325639
0.4726324766666667,0.0448552104914515
0.6662889333333334,0.05634702848401284
0.627815,0.08280308153408299
0.7658338133333333,0.048286141025422856
0.7817939666666667,0.04234578265742594
0.7817939666666667,0.04234578265742594
0.6859727666666666,0.06302721568181652
0.39386878666666664,0.033132655198440636
0.19895848000000002,0.017583635857013946
0.29491961,0.05862956107879425
0.3125560333333333,0.05945869773690661
0.2014366,0.021749605784033572
0.21849007333333334,0.027078154861847985
0.3625671733333333,0.04995335982659979
0.3513684266666666,0.05020931911308651
0.4754478633333334,0.05873889587822838
0.32651823333333335,0.04908527366406164
0.6635826966666668,0.06280343238471942
0.7935649533333334,0.03229219667606541
0.7531426166666666,0.0415210347843181
0.7573795566666667,0.038056012624695136
0.7557733000000001,0.05170484431018044
0.69998643,0.05812947170625072
0.7536557233333334,0.05257420914291616
0.7291895199999999,0.050391444640819724
0.7291895199999999,0.050391444640819724
0.43759244999999997,0.039136957232838124
0.3970119966666667,0.03735916825523496
0.5592393666666667,0.07546702163046334
0.32957376,0.05131695145313553
0.7875768200000001,0.053385751362320134
0.7752598,0.05445293472666708
0.5510643000000001,0.08053371903656255
0.3729925966666667,0.06371546721298386
0.6291128466666667,0.07698884705149847
0.7913770433333335,0.0737843838853969
0.7785233100000001,0.05099994276083913
0.30168891,0.04557444973923511
0.5264778066666667,0.05648536026568377
0.6209096799999999,0.073251903243448
0.5630298733333333,0.07333531233592555
0.5315427466666667,0.04454124531321902
0.42939659,0.033120347558455165
0.71948379,0.05581640118961512
0.37947616666666667,0.04099175702645051
0.40583942333333334,0.03585040836842293
0.8054493333333334,0.03227256145516634
0.7183805466666667,0.05787811195728795
0.6313901466666666,0.05172309242942672
0.6831413466666666,0.03778086104717162
0.42369343,0.03338764935996242
0.7358873533333333,0.05566923276410731
0.7799845133333334,0.0696291129222183
0.74258108,0.0373471290838908
0.4465373733333333,0.05578924897323339
0.3941917133333333,0.04421517001493593
0.5640821533333334,0.06549572671740009
0.44250012,0.03169285407566822
0.7550334333333333,0.04661858763228341
0.7239791566666667,0.03857554236822111
0.46533894000000003,0.017368430283853133
0.3972030766666666,0.03969250459493272
0.4740206466666666,0.02342091295808985
0.64920372,0.06565443836400398
0.63514173,0.06050749008114451
0.48888924333333333,0.03363583266465128
0.70364686,0.050822950549406956
0.6252986866666667,0.07286746885842603
0.41279907,0.027724562564672976
0.6841387766666668,0.06570502329127065
0.6966473366666666,0.05904052567988666
0.6706431666666667,0.04421302582665982
0.46942856666666666,0.0679911917915928
0.35746370666666666,0.04013468281039177
0.3390034766666667,0.05769831166681647
0.61051109,0.05873528205897088
0.5269913966666667,0.058779818384069156
0.7329222166666666,0.06054014084894876
0.52491303,0.06717283493366098
0.59986188,0.07634938902665471
0.4910361933333333,0.0557510397647412
0.4357477600000001,0.04605637065252973
0.3842171033333333,0.051355681580870435
0.4109446033333333,0.050685261882092415
0.76303112,0.043298491076181826
0.7679663,0.04453415296810605
0.8073229466666666,0.04236059198398541
0.7357741866666666,0.05173778963475039
0.87797271,0.021074007297763764
0.7493880533333334,0.0467130311387628
0.7528501466666667,0.04667058347640783
0.7405746066666667,0.04886585931340768
0.8059201533333334,0.040092902728276286
0.8059201533333334,0.040092902728276286
0.7679663,0.04453415296810605
0.7364796166666666,0.05279578187987388
0.40356125666666665,0.055952092311620384
0.5015213266666666,0.03945415459434431
0.6068928433333333,0.07208607583519037
0.7098667666666666,0.04240799690068946
0.6687847666666666,0.05495460970081484
0.6245956466666667,0.06503396966377152
0.7246481533333333,0.05250176453701682
0.6245956466666667,0.06503396966377152
0.6245956466666667,0.06503396966377152
0.6245956466666667,0.06503396966377152
0.58201505,0.06925555961917428
0.70295869,0.05778109075476336
0.6687847666666666,0.05495460970081484
0.7246481533333333,0.05250176453701682
0.6687847666666666,0.05495460970081484
0.6245956466666667,0.06503396966377152
0.58201505,0.06925555961917428
0.7246481533333333,0.05250176453701682
0.7375062666666666,0.05380023829100469
0.4797389266666667,0.06349979324676912
0.5443379199999999,0.08061227556206063
0.64438228,0.06817088322296745
0.45361720666666666,0.050319980206711364
0.5697354833333333,0.06490774748616088
0.7364669066666667,0.05283184025399603
0.6145566,0.08588036146667448
0.49619975,0.07118142881762955
0.43548167,0.040084531719422646
0.43506214666666665,0.04476413164149868
0.42582239999999993,0.05528337900496555
0.7612832366666668,0.04552002608170774
0.7694100266666667,0.04124390527983929
0.5735680333333334,0.07613640679137823
0.7445508399999999,0.0410762963533577
0.5432318933333334,0.07868578144409588
0.77980598,0.033212781014812134
0.27881891,0.029152960959741302
0.3949254633333334,0.046879247063561315
0.26847466666666664,0.03920924552678218
0.24863597666666667,0.030142000163904555
0.41735346,0.041549832070361024
0.4200243166666667,0.04227337578555431
0.3390667333333333,0.04676100407896116
0.7497860966666666,0.0353326448855751
0.7728728133333332,0.046323345565927716
0.4628853933333333,0.051082879726656844
0.36594445000000003,0.049192305552816555
0.54440619,0.05598350708981053
0.34963291999999996,0.03805927374441434
0.4952342533333334,0.03265791051452956
0.3911959966666667,0.04054658196044507
0.42368397333333335,0.029311246157423747
0.45437417333333335,0.02974899248830827
